project_slug,cve_id,github_username,github_repository_name,commit,file,class,class_start,class_end,method,method_start,method_end,signature
apache__dubbo_CVE-2021-30180_2.7.9,CVE-2021-30180,apache,dubbo,041f8bb0a98a912bd363560d5a2339198dcf79a5,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/TagRouterTest.java,TagRouterTest,30,79,tagRouterRuleParseTest,79,110,"void tagRouterRuleParseTest()"
apache__dubbo_CVE-2021-30180_2.7.9,CVE-2021-30180,apache,dubbo,041f8bb0a98a912bd363560d5a2339198dcf79a5,dubbo-common/src/main/java/org/apache/dubbo/common/utils/PojoUtils.java,PojoUtils,65,675,realize,80,90,"Object realize(Object,Class)"
apache__dubbo_CVE-2021-30180_2.7.9,CVE-2021-30180,apache,dubbo,041f8bb0a98a912bd363560d5a2339198dcf79a5,dubbo-common/src/main/java/org/apache/dubbo/common/utils/PojoUtils.java,PojoUtils,65,675,generalize,72,77,"Object generalize(Object)"
apache__dubbo_CVE-2021-30180_2.7.9,CVE-2021-30180,apache,dubbo,041f8bb0a98a912bd363560d5a2339198dcf79a5,dubbo-common/src/test/java/org/apache/dubbo/common/utils/PojoUtilsTest.java,PojoUtilsTest,55,977,testRealizeCollectionWithNullElement,746,760,"void testRealizeCollectionWithNullElement()"
apache__dubbo_CVE-2021-30180_2.7.9,CVE-2021-30180,apache,dubbo,041f8bb0a98a912bd363560d5a2339198dcf79a5,dubbo-common/src/test/java/org/apache/dubbo/common/utils/PojoUtilsTest.java,TestData,924,948,setList,932,934,"void setList(List)"
apache__dubbo_CVE-2021-30180_2.7.9,CVE-2021-30180,apache,dubbo,041f8bb0a98a912bd363560d5a2339198dcf79a5,dubbo-common/src/test/java/org/apache/dubbo/common/utils/PojoUtilsTest.java,BasicTestData,767,805,hashCode,790,801,"int hashCode()"
apache__flink_CVE-2020-17519_1.11.2,CVE-2020-17519,apache,flink,b561010b0ee741543c3953306037f00d7a9f0801,flink-runtime/src/main/java/org/apache/flink/runtime/rest/handler/cluster/JobManagerCustomLogHandler.java,JobManagerCustomLogHandler,38,53,getFile,53,58,"File getFile(HandlerRequest)"
apache__incubator-dubbo_CVE-2021-30181_2.6.8,CVE-2021-30181,apache,dubbo,9b7575aa1c949959c86d29c47625575b58a9dfa9,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/router/script/ScriptRouter.java,ScriptRouter,52,155,getRule,85,90,"String getRule(URL)"
apache__incubator-dubbo_CVE-2021-30181_2.6.8,CVE-2021-30181,apache,dubbo,9b7575aa1c949959c86d29c47625575b58a9dfa9,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/router/script/ScriptRouter.java,ScriptRouter,52,155,ScriptRouter,65,76,"ScriptRouter(URL)"
apache__incubator-dubbo_CVE-2021-30181_2.6.8,CVE-2021-30181,apache,dubbo,9b7575aa1c949959c86d29c47625575b58a9dfa9,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/router/script/ScriptRouter.java,ScriptRouter,52,155,route,,,"List<Invoker<T>> route(List<Invoker<T>> invokers, URL url, Invocation invocation)"
apache__jspwiki_CVE-2019-10076_2.11.0.M3,CVE-2019-10076,apache,jspwiki,60a9cb84ce36a0392fa5a01afcf28c11857c2f9e,jspwiki-main/src/main/java/org/apache/wiki/tags/LinkToTag.java,LinkToTag,44,80,doWikiStartTag,80,134,"int doWikiStartTag()"
apache__jspwiki_CVE-2019-10076_2.11.0.M3,CVE-2019-10076,apache,jspwiki,60a9cb84ce36a0392fa5a01afcf28c11857c2f9e,jspwiki-main/src/main/java/org/apache/wiki/tags/LinkToTag.java,LinkToTag,44,80,initTag,53,56,"void initTag()"
apache__jspwiki_CVE-2019-10076_2.11.0.M3,CVE-2019-10076,apache,jspwiki,60a9cb84ce36a0392fa5a01afcf28c11857c2f9e,jspwiki-main/src/main/java/org/apache/wiki/tags/LinkToTag.java,LinkToTag,44,80,setAccesskey,74,76,"void setAccesskey(String)"
apache__jspwiki_CVE-2019-10077_2.11.0.M3,CVE-2019-10077,apache,jspwiki,87c89f0405d6b31fc165358ce5d5bc4536e32a8a,jspwiki-main/src/main/java/org/apache/wiki/parser/JSPWikiMarkupParser.java,JSPWikiMarkupParser,76,2667,handleHyperlinks,1189,1398,"Element handleHyperlinks(String,int)"
apache__jspwiki_CVE-2019-10077_2.11.0.M3,CVE-2019-10077,apache,jspwiki,87c89f0405d6b31fc165358ce5d5bc4536e32a8a,jspwiki-main/src/main/java/org/apache/wiki/parser/JSPWikiMarkupParser.java,JSPWikiMarkupParser,76,2667,handleDiv,2031,2171,"Element handleDiv(boolean)"
apache__jspwiki_CVE-2019-10078_2.11.0.M3,CVE-2019-10078,apache,jspwiki,46cd981dfb431730da3f9249f5db858aacf11e52,jspwiki-main/src/main/java/org/apache/wiki/plugin/ReferredPagesPlugin.java,ReferredPagesPlugin,57,194,handleLinks,194,252,"void handleLinks(WikiContext,Collection,int,String)"
apache__jspwiki_CVE-2019-10078_2.11.0.M3,CVE-2019-10078,apache,jspwiki,46cd981dfb431730da3f9249f5db858aacf11e52,jspwiki-main/src/main/java/org/apache/wiki/plugin/ReferredPagesPlugin.java,ReferredPagesPlugin,57,194,execute,97,175,"String execute(WikiContext,Map)"
apache__jspwiki_CVE-2019-10089_2.11.0.M4,CVE-2019-10089,apache,jspwiki,2956ccb307dd4b23b25c8ddeae8d7e7b301c6ff3,jspwiki-main/src/main/java/org/apache/wiki/render/WysiwygEditingRenderer.java,WysiwygEditingRenderer,40,159,getString,159,178,"String getString()"
apache__jspwiki_CVE-2022-46907_2.11.3,CVE-2022-46907,apache,jspwiki,0b9a0149032170063f22d65e335dfd317db815ea,jspwiki-main/src/main/java/org/apache/wiki/plugin/BugReportHandler.java,BugReportHandler,59,186,execute,79,160,"String execute(Context,Map)"
apache__jspwiki_CVE-2022-46907_2.11.3,CVE-2022-46907,apache,jspwiki,46e1ef7a595ca5cabf5ef184139910413f2024fc,jspwiki-main/src/main/java/org/apache/wiki/plugin/InsertPage.java,InsertPage,57,85,execute,85,212,"String execute(Context,Map)"
apache__jspwiki_CVE-2022-46907_2.11.3,CVE-2022-46907,apache,jspwiki,484c6a133e397693991b7c9a9b62ef3ca48ce707,jspwiki-main/src/main/java/org/apache/wiki/forms/FormOutput.java,FormOutput,37,58,execute,58,134,"String execute(Context,Map)"
apache__jspwiki_CVE-2022-46907_2.11.3,CVE-2022-46907,apache,jspwiki,82be08904a6d8bd22fa2d4e5a7e85f43408724d3,jspwiki-main/src/main/java/org/apache/wiki/forms/FormOpen.java,FormOpen,70,81,execute,81,132,"String execute(Context,Map)"
apache__jspwiki_CVE-2022-46907_2.11.3,CVE-2022-46907,apache,jspwiki,9d6dbf911d52d724297e4e46c4b80649fb028ff9,jspwiki-main/src/main/java/org/apache/wiki/plugin/CurrentTimePlugin.java,CurrentTimePlugin,41,49,execute,49,65,"String execute(Context,Map)"
apache__jspwiki_CVE-2022-46907_2.11.3,CVE-2022-46907,apache,jspwiki,df20770f251a8d7431047e556b144ef24ee6a3a7,jspwiki-main/src/main/java/org/apache/wiki/plugin/Search.java,Search,53,109,execute,73,101,"String execute(Context,Map)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/CliSupport.java,CliSupport,42,99,setupIoServiceFactory,99,168,"M setupIoServiceFactory(M,Map,PrintStream,PrintStream,String,IoConnector,SocketAddress,SocketAddress,IoConnector,SocketAddress,SocketAddress,Throwable,IoAcceptor,SocketAddress,SocketAddress,IoAcceptor,SocketAddress,SocketAddress,Throwable)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupMacs,552,570,"List setupMacs(String,String,List,PrintStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupServerKeyVerifier,418,455,"ServerKeyVerifier setupServerKeyVerifier(ClientAuthenticationManager,Map,BufferedReader,PrintStream,PrintStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupClientSession,107,256,"ClientSession setupClientSession(String,BufferedReader,PrintStream,PrintStream,String)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshClientCliSupport.java,SshClientCliSupport,84,602,setupCompressions,508,520,"List setupCompressions(PropertyResolver,PrintStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/client/SshKeyScanMain.java,SshKeyScanMain,91,734,initializeScanner,711,729,"S initializeScanner(S,Collection)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/server/SshServerCliSupport.java,SshServerCliSupport,69,193,resolveServerSubsystems,146,190,"List resolveServerSubsystems(PrintStream,PropertyResolver)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/main/java/org/apache/sshd/cli/server/SshServerMain.java,SshServerMain,50,57,main,57,196,"void main(String)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,10de190e7d3f9189deb76b8d08c72334a1fe2df0,sshd-cli/src/test/java/org/apache/sshd/cli/server/SshFsMounter.java,SshFsMounter,66,251,main,251,334,"void main(String)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystem.java,RootedFileSystem,36,98,getFileStores,93,94,"Iterable getFileStores()"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,unroot,453,460,"Path unroot(Path)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,newDirectoryStream,196,199,"DirectoryStream newDirectoryStream(Path,DirectoryStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,resolveLocalPath,468,502,"Path resolveLocalPath(RootedPath)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,root,202,211,"DirectoryStream root(RootedFileSystem,DirectoryStream)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,readSymbolicLink,292,300,"Path readSymbolicLink(Path)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,getFileSystem,347,380,"RootedFileSystem getFileSystem(Path)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,isHidden,334,337,"boolean isHidden(Path)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,newOutputStream,164,167,"OutputStream newOutputStream(Path,OpenOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,copy,304,311,"void copy(Path,Path,CopyOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/root/RootedFileSystemProvider.java,RootedFileSystemProvider,65,468,deleteIfExists,282,288,"boolean deleteIfExists(Path)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/util/BaseFileSystem.java,BaseFileSystem,40,256,getPath,79,112,"T getPath(String,String)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/file/util/BaseFileSystem.java,BaseFileSystem,40,256,getPathMatcher,125,152,"PathMatcher getPathMatcher(String)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/util/io/IoUtils.java,IoUtils,63,633,read,471,484,"int read(InputStream,byte,int,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/main/java/org/apache/sshd/common/util/io/IoUtils.java,IoUtils,63,633,checkFileExists,396,414,"Boolean checkFileExists(Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/test/java/org/apache/sshd/common/file/root/RootedFileSystemProviderTest.java,RootedFileSystemProviderTest,60,254,testRoot,78,83,"void testRoot()"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/test/java/org/apache/sshd/common/file/root/RootedFileSystemProviderTest.java,FileHelper,254,330,readFile,304,309,"byte readFile(Path)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/test/java/org/apache/sshd/common/file/root/RootedFileSystemProviderTest.java,RootedFileSystemProviderTest,60,254,testMkdir,88,90,"void testMkdir()"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-common/src/test/java/org/apache/sshd/util/test/CommonTestSupportUtils.java,CommonTestSupportUtils,82,650,deleteRecursive,497,523,"Path deleteRecursive(Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/client/fs/SftpFileSystemProvider.java,SftpFileSystemProvider,112,1445,move,700,758,"void move(Path,Path,CopyOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/client/fs/SftpFileSystemProvider.java,SftpFileSystemProvider,112,1445,copy,623,694,"void copy(Path,Path,CopyOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,writeDirEntry,2292,2318,"void writeDirEntry(int,DirectoryHandle,Map,Buffer,int,Path,String,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,handleUnknownStatusFileAttributes,2418,2435,"NavigableMap handleUnknownStatusFileAttributes(Path,int,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRemoveDirectory,1577,1590,"void doRemoveDirectory(int,String,boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,setFileAttributes,2643,2706,"void setFileAttributes(Path,Map,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doStat,1399,1413,"Map doStat(int,String,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,getAttributes,2413,2415,"NavigableMap getAttributes(Path,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doFStat,683,699,"void doFStat(Buffer,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doLStat,636,650,"Map doLStat(int,String,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRealPath,1416,1512,"void doRealPath(Buffer,int)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,resolveReportedFileAttributes,2454,2480,"NavigableMap resolveReportedFileAttributes(Path,int,LinkOption)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doSetStat,668,680,"void doSetStat(int,String,int,String,Map,Boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doMakeDirectory,1631,1670,"void doMakeDirectory(int,String,Map,boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doSetStat,653,665,"void doSetStat(Buffer,int,String,int,Boolean)"
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,a61e93035f06bff8fc622ad94870fb773d48b9f0,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/AbstractSftpSubsystemHelper.java,AbstractSftpSubsystemHelper,115,3023,doRemove,1673,1685,"void doRemove(Buffer,int)"
